LATITUDE,LONGITUDE,HOUR,DAYOFWEEK,MONTH,BLOCK CODE,LOCATION CODE, PRIMARY DESCRIPTION
41.93950758,-87.7649917,0,0,1,20248,116,ROBBERY
41.80967831,-87.59363893,0,0,1,5575,116,ROBBERY
41.80684987,-87.74313123,2,0,9,17610,116,ROBBERY
41.77911408,-87.60461894,0,0,1,22339,112,ROBBERY
41.85772338,-87.63549801,0,0,1,1712,92,ROBBERY
41.78055558,-87.6374939,0,0,1,22082,112,ROBBERY
41.8443609,-87.71640628,0,0,1,14556,112,ROBBERY
41.97681473,-87.65988032,19,2,2,19035,62,ROBBERY
42.00501162,-87.66087077,16,3,6,23085,15,ROBBERY
41.88331927,-87.72948689,17,0,11,16201,116,ROBBERY
41.75544769,-87.62309063,12,4,2,24604,116,ROBBERY
41.84173907,-87.72082434,0,0,1,11359,116,ROBBERY
41.79418409,-87.68347598,0,0,1,19899,116,ROBBERY
41.8609112,-87.69574471,0,0,1,6635,112,ROBBERY
41.91596979,-87.67594078,1,6,11,8418,126,ROBBERY
41.85256156,-87.71502445,0,0,1,9071,56,ROBBERY
41.77159454,-87.63870153,0,0,1,23155,17,ROBBERY
41.88214191,-87.77221316,0,0,1,21385,17,ROBBERY
41.95164786,-87.664145,0,0,1,15132,15,ROBBERY
41.71359942,-87.63694563,0,0,1,26993,99,ROBBERY
41.75834321,-87.56635908,0,0,1,24477,116,ROBBERY
41.88078857,-87.76155744,15,3,8,223,116,ROBBERY
41.87863442,-87.6831682,0,0,1,9577,116,ROBBERY
41.85155819,-87.723946,22,6,10,15607,94,ROBBERY
41.92112716,-87.77683959,0,0,1,9427,116,ROBBERY
41.87961286,-87.68149483,0,0,1,785,116,ROBBERY
41.89346903,-87.63264823,0,0,1,2796,59,ROBBERY
41.9723788,-87.72814261,20,6,1,18476,112,ROBBERY
41.81258547,-87.74207348,0,0,1,16848,15,ROBBERY
41.72933279,-87.60596947,0,0,1,3164,99,ROBBERY
41.88060406,-87.73608922,0,0,1,16965,116,ROBBERY
41.86989973,-87.71859499,0,0,1,14952,112,ROBBERY
41.84689677,-87.62688431,10,4,9,10647,116,ROBBERY
41.75048735,-87.59629047,0,0,1,4796,112,ROBBERY
41.89426233,-87.61667347,2,6,10,1940,112,ROBBERY
41.89598188,-87.67278133,0,0,1,8045,99,ROBBERY
41.89446573,-87.62424106,0,0,1,2816,116,ROBBERY
41.80929417,-87.62233108,16,1,1,569,116,ROBBERY
41.87153053,-87.74492681,0,0,1,3287,116,ROBBERY
41.77205838,-87.63871118,7,3,7,23155,99,ROBBERY
41.73690503,-87.64850639,11,5,11,25905,69,ROBBERY
41.8099346,-87.66500942,16,6,9,17347,113,ROBBERY
41.92626104,-87.7660684,0,0,1,10508,112,ROBBERY
41.8849166,-87.76334948,0,0,1,1151,116,ROBBERY
41.88301425,-87.7544538,18,0,3,19024,112,ROBBERY
41.88128789,-87.67878245,18,1,12,8851,112,ROBBERY
41.77618841,-87.63868862,0,0,1,2563,116,ROBBERY
41.85993918,-87.72498607,0,0,1,6670,112,ROBBERY
41.76415189,-87.6832293,20,0,6,23851,62,ROBBERY
41.88704321,-87.74374516,0,0,1,17729,112,ROBBERY
41.87817703,-87.62798666,19,4,9,454,47,ROBBERY
41.91897178,-87.78286217,20,2,4,9020,99,ROBBERY
41.91058325,-87.72635338,20,6,3,7031,113,ROBBERY
41.92136509,-87.72423392,0,0,1,9461,116,ROBBERY
41.93138395,-87.75768435,0,0,1,19299,15,ROBBERY
41.86730093,-87.77332689,0,0,1,21342,112,ROBBERY
41.74931588,-87.56862867,7,3,8,25083,116,ROBBERY
41.89576377,-87.68555824,14,6,10,9982,103,ROBBERY
41.83469081,-87.61370565,0,0,1,2291,94,ROBBERY
41.94031827,-87.64440819,0,0,1,13052,113,ROBBERY
41.88846067,-87.75536318,0,0,1,1999,15,ROBBERY
41.93930054,-87.71179449,0,0,1,13614,53,ROBBERY
41.85648047,-87.67840777,0,0,1,7920,116,ROBBERY
41.86613052,-87.72815812,0,0,1,16192,113,ROBBERY
41.8877447,-87.65367724,22,2,4,4693,116,ROBBERY
41.73626065,-87.59754133,21,5,2,25984,116,ROBBERY
41.77902009,-87.6998599,2,5,3,12565,69,ROBBERY
41.90344057,-87.73482585,9,1,10,16660,126,ROBBERY
41.92303443,-87.64382618,0,1,7,9379,112,ROBBERY
41.95383751,-87.79159132,0,0,1,15746,94,ROBBERY
41.96756078,-87.65885995,0,0,1,17518,113,ROBBERY
41.88777447,-87.75533631,16,1,12,1554,112,ROBBERY
41.87025728,-87.7454782,0,0,1,18076,116,ROBBERY
41.75056364,-87.60394514,0,0,1,24999,112,ROBBERY
41.72947312,-87.6628803,0,0,1,26218,121,ROBBERY
41.75036703,-87.63186858,0,0,1,25015,112,ROBBERY
41.91287409,-87.70682655,0,0,1,7411,112,ROBBERY
41.8920174,-87.62416531,0,0,1,2412,113,ROBBERY
41.75833191,-87.65394127,0,0,1,24313,47,ROBBERY
41.92870044,-87.75502214,17,1,3,18964,15,ROBBERY
41.75940372,-87.66779908,6,1,5,7586,112,ROBBERY
41.92206103,-87.69276625,1,1,10,9451,112,ROBBERY
41.87588744,-87.70485996,0,0,1,13016,94,ROBBERY
41.90998425,-87.71745007,0,0,1,14675,112,ROBBERY
41.76509441,-87.61041151,0,0,1,23838,112,ROBBERY
41.89420566,-87.67028003,0,0,1,7675,116,ROBBERY
41.78584811,-87.60758238,0,0,1,3130,94,ROBBERY
41.87484146,-87.73037449,0,0,1,2076,116,ROBBERY
41.96933614,-87.76201285,6,1,3,17853,47,ROBBERY
41.89453338,-87.72605727,0,0,1,3246,116,ROBBERY
41.80827476,-87.69450995,4,1,10,11836,112,ROBBERY
41.8699464,-87.68613104,0,0,1,4184,112,ROBBERY
41.84540516,-87.64060855,0,0,1,2530,17,ROBBERY
41.73014765,-87.54518234,0,0,1,13043,15,ROBBERY
41.85805723,-87.64902138,0,0,1,4203,112,ROBBERY
41.88675101,-87.65131536,11,1,12,4311,112,ROBBERY
41.72580343,-87.66278657,0,0,1,26396,72,ROBBERY
41.90961655,-87.74680716,0,0,12,18069,94,ROBBERY
41.72258812,-87.56560492,0,0,1,10103,116,ROBBERY
41.99143095,-87.69456151,21,5,7,21451,17,ROBBERY
42.00631646,-87.6868994,0,0,1,9614,112,ROBBERY
41.76183816,-87.68560947,0,0,1,23926,116,ROBBERY
41.99471921,-87.68733314,5,6,12,21973,116,ROBBERY
41.92883121,-87.74404038,0,0,1,10898,116,ROBBERY
41.76781761,-87.56982027,11,3,11,23604,116,ROBBERY
41.85391094,-87.62552242,0,0,1,9122,116,ROBBERY
41.93244905,-87.7257933,0,0,1,11652,112,ROBBERY
41.83129456,-87.67616945,0,4,12,13810,113,ROBBERY
41.96877739,-87.72070834,15,6,5,17838,112,ROBBERY
41.75085729,-87.62991362,0,0,1,1316,89,ROBBERY
41.88261403,-87.66933861,22,3,11,233,116,ROBBERY
41.88433105,-87.61933674,0,0,1,1502,92,ROBBERY
41.80805298,-87.67467575,0,0,1,17614,112,ROBBERY
41.74269982,-87.74113209,12,2,8,25365,89,ROBBERY
41.84985263,-87.69539208,10,0,1,9844,112,ROBBERY
41.89576377,-87.68555824,15,6,12,9982,103,ROBBERY
41.85784894,-87.66302776,0,0,1,6253,113,ROBBERY
41.88042522,-87.75095928,0,0,1,18656,103,ROBBERY
41.87322508,-87.65742568,0,0,1,5486,116,ROBBERY
41.98587799,-87.69924783,5,0,9,20568,103,ROBBERY
41.92315519,-87.64382855,16,0,6,9379,112,ROBBERY
41.90410078,-87.73618621,5,0,9,5240,116,ROBBERY
41.8084262,-87.68529077,6,0,9,10305,112,ROBBERY
41.78772497,-87.68753438,0,0,1,20986,15,ROBBERY
41.92226614,-87.65350575,0,0,1,9458,112,ROBBERY
41.8777129,-87.62971758,14,5,9,1616,116,ROBBERY
41.89110293,-87.65541189,2,2,12,5093,112,ROBBERY
41.80115912,-87.68040543,0,0,1,9558,116,ROBBERY
41.81139319,-87.60302803,0,5,5,3989,112,ROBBERY
41.9101179,-87.74610455,0,0,1,6942,112,ROBBERY
41.69235865,-87.62309675,0,0,1,27921,94,ROBBERY
41.7496934,-87.62450631,0,0,1,25030,116,ROBBERY
41.90437011,-87.63146007,15,6,10,5217,112,ROBBERY
41.80202575,-87.71604234,18,0,3,18553,116,ROBBERY
41.80674446,-87.66904426,6,5,12,7565,116,ROBBERY
41.9031619,-87.62954476,3,6,4,439,112,ROBBERY
42.00348182,-87.67437106,18,2,7,7700,112,ROBBERY
41.97403168,-87.65980667,4,1,7,18403,116,ROBBERY
41.77311961,-87.67253307,0,0,1,23005,116,ROBBERY
41.90691843,-87.73132545,0,0,1,6098,116,ROBBERY
41.89594391,-87.74664211,0,0,1,18080,15,ROBBERY
41.91704218,-87.73663508,11,4,11,16927,15,ROBBERY
41.74654582,-87.6439223,0,0,1,25247,25,ROBBERY
41.65830141,-87.61514947,21,5,10,1405,17,ROBBERY
41.89102619,-87.6443615,4,4,10,1984,112,ROBBERY
41.9227575,-87.77689524,0,0,1,9790,126,ROBBERY
41.8843891,-87.70686621,0,0,1,13332,116,ROBBERY
42.0034116,-87.70341151,3,5,12,23079,116,ROBBERY
41.74350386,-87.60501807,0,0,4,25495,69,ROBBERY
41.7799602,-87.63209978,3,0,9,1306,112,ROBBERY
41.84949771,-87.70518441,14,3,4,9861,126,ROBBERY
41.91954113,-87.73275006,0,0,1,9056,116,ROBBERY
41.7551145,-87.67448796,0,0,1,24591,15,ROBBERY
41.89186413,-87.63407611,0,0,1,2442,112,ROBBERY
41.84429114,-87.72132115,0,0,1,15207,15,ROBBERY
41.72191837,-87.58513701,23,3,2,26700,112,ROBBERY
41.77274666,-87.57525341,0,0,1,23104,102,ROBBERY
41.87095176,-87.73646914,0,0,1,3308,99,ROBBERY
41.903382,-87.63143048,0,0,1,4826,112,ROBBERY
41.74944585,-87.60597334,0,0,1,3149,17,ROBBERY
41.71375388,-87.64298726,0,0,1,26977,69,ROBBERY
41.94907803,-87.65226517,4,3,4,4373,112,ROBBERY
41.74994106,-87.6894194,15,5,3,11089,94,ROBBERY
41.85187591,-87.69750819,0,0,1,11888,72,ROBBERY
41.73625506,-87.62816043,22,1,10,877,103,ROBBERY
41.91965698,-87.74720391,0,0,1,18086,116,ROBBERY
41.78963384,-87.69124448,0,0,1,20767,112,ROBBERY
41.90584419,-87.72639827,0,0,1,5703,113,ROBBERY
41.78147907,-87.61323032,0,0,1,22020,17,ROBBERY
41.93148546,-87.71137423,0,0,1,11312,116,ROBBERY
41.83869171,-87.72731946,20,5,10,16089,116,ROBBERY
41.84921798,-87.71126887,17,4,11,9890,17,ROBBERY
41.84419849,-87.72869881,0,0,1,16086,112,ROBBERY
41.9471781,-87.65721482,0,0,1,4671,116,ROBBERY
41.83313943,-87.61531921,0,0,1,1879,116,ROBBERY
41.85698604,-87.66000839,0,0,1,5812,15,ROBBERY
41.87473716,-87.7303718,0,0,1,2076,107,ROBBERY
41.89422993,-87.61896205,9,2,11,1484,116,ROBBERY
41.89140473,-87.62806151,17,3,5,2435,53,ROBBERY
41.84187379,-87.72448562,11,4,2,11397,116,ROBBERY
41.77866036,-87.69338142,0,0,1,22268,69,ROBBERY
41.86565909,-87.72515212,0,0,1,5334,103,ROBBERY
41.97105086,-87.76358612,0,0,1,18168,56,ROBBERY
41.75134208,-87.56137777,21,2,5,24933,116,ROBBERY
41.93010112,-87.64892442,0,0,1,10888,113,ROBBERY
41.92123343,-87.73890727,0,0,1,9395,116,ROBBERY
41.88641619,-87.74241783,4,6,10,17481,15,ROBBERY
41.75171728,-87.56700234,9,6,2,9708,59,ROBBERY
41.90882486,-87.63973228,7,3,12,6090,116,ROBBERY
41.89371883,-87.70724151,0,0,1,13329,116,ROBBERY
41.70051625,-87.62333289,0,0,1,27546,116,ROBBERY
41.79399719,-87.70112797,0,0,1,19766,116,ROBBERY
41.91790597,-87.77582041,0,0,1,21609,116,ROBBERY
41.70720365,-87.60656688,19,4,9,27245,90,ROBBERY
41.90380343,-87.67238848,0,0,1,5286,112,ROBBERY
41.70946832,-87.66877219,0,0,1,27152,116,ROBBERY
41.80792739,-87.66859555,0,0,1,17629,116,ROBBERY
41.88782514,-87.70140096,0,0,1,1583,116,ROBBERY
41.78673532,-87.66516242,0,0,1,7164,113,ROBBERY
41.87612122,-87.64100397,0,0,1,2060,54,ROBBERY
41.966037,-87.68882537,0,0,1,17340,112,ROBBERY
41.74847911,-87.62696761,0,0,1,25154,116,ROBBERY
41.8528683,-87.63091491,0,0,1,889,54,ROBBERY
41.77198478,-87.64701161,14,6,2,23158,120,ROBBERY
41.89941016,-87.62413127,2,3,8,4095,116,ROBBERY
41.92419632,-87.65599502,0,0,1,9823,43,ROBBERY
41.80620598,-87.67705678,0,0,1,17926,112,ROBBERY
41.92129812,-87.74991534,0,0,1,9404,100,ROBBERY
41.85255346,-87.69301244,0,0,1,9123,116,ROBBERY
41.7799566,-87.60592196,3,5,6,22279,116,ROBBERY
41.74335633,-87.61471177,0,0,1,25501,116,ROBBERY
41.91153681,-87.77529904,0,0,1,7372,112,ROBBERY
41.77600208,-87.61552061,15,4,3,22742,112,ROBBERY
41.89082096,-87.71739913,12,2,1,2414,116,ROBBERY
41.86673969,-87.67717597,15,2,4,8878,116,ROBBERY
41.73934008,-87.58526458,11,1,10,25809,112,ROBBERY
41.67371525,-87.6345536,0,0,1,28398,116,ROBBERY
41.93486803,-87.64482703,0,0,1,3073,116,ROBBERY
41.94725004,-87.65359694,4,1,10,4269,56,ROBBERY
41.70709533,-87.62883442,1,3,8,1246,69,ROBBERY
41.88721608,-87.75562045,0,0,1,19328,112,ROBBERY
41.90239447,-87.62701857,16,2,7,116,112,ROBBERY
41.72168926,-87.62653947,0,0,1,882,72,ROBBERY
41.92470619,-87.70815127,0,0,1,13320,112,ROBBERY
41.9238886,-87.69422883,11,0,6,11186,116,ROBBERY
41.76547731,-87.58365977,0,0,1,23772,17,ROBBERY
41.94490455,-87.65466211,0,0,1,13712,15,ROBBERY
41.81580232,-87.67315467,0,0,1,8361,112,ROBBERY
41.8952399,-87.74581479,0,0,1,3625,112,ROBBERY
41.87808544,-87.74150682,0,0,1,17447,116,ROBBERY
41.8268534,-87.62166719,0,0,1,14837,15,ROBBERY
41.77683252,-87.68357786,0,0,1,22627,113,ROBBERY
41.88032075,-87.75909763,0,0,1,19646,15,ROBBERY
41.99973518,-87.68628541,6,0,4,22669,112,ROBBERY
41.91866907,-87.64852851,16,3,12,8571,113,ROBBERY
41.88547851,-87.63682292,0,0,1,735,15,ROBBERY
41.86742869,-87.62634257,11,2,5,159,56,ROBBERY
41.70526725,-87.62922425,11,1,9,1248,116,ROBBERY
41.70639623,-87.63796089,0,0,1,27299,112,ROBBERY
41.91571587,-87.74605323,0,0,1,8175,45,ROBBERY
41.7934147,-87.6451365,0,0,1,20089,112,ROBBERY
41.79590848,-87.58741991,0,0,1,19829,116,ROBBERY
41.72937672,-87.55124018,20,1,10,26319,112,ROBBERY
41.88348912,-87.74905859,17,2,5,695,120,ROBBERY
41.968567,-87.69419796,0,0,1,11175,112,ROBBERY
41.79639731,-87.72325128,0,0,1,19553,116,ROBBERY
41.88578621,-87.71604096,18,5,11,1083,112,ROBBERY
41.89611275,-87.65521566,0,0,1,3234,72,ROBBERY
41.98296377,-87.7169054,22,2,9,14272,116,ROBBERY
41.89632268,-87.68685651,0,0,1,3717,23,ROBBERY
41.93134984,-87.71014809,0,0,1,11344,116,ROBBERY
41.80716827,-87.74314297,0,0,1,17610,113,ROBBERY
41.78002782,-87.62433733,0,0,1,78,116,ROBBERY
41.88572959,-87.62582133,0,0,1,141,47,ROBBERY
41.87788222,-87.73354419,0,0,1,16646,17,ROBBERY
41.86725154,-87.63959443,0,0,1,2655,45,ROBBERY
41.9026704,-87.62994688,0,0,1,4832,15,ROBBERY
41.86729515,-87.71140572,0,0,1,13964,116,ROBBERY
41.90224112,-87.75622705,0,0,1,19300,94,ROBBERY
41.88681906,-87.63433679,20,6,9,1384,116,ROBBERY
41.81431996,-87.70387383,0,0,1,16528,23,ROBBERY
41.88499458,-87.71733391,0,0,1,14665,116,ROBBERY
41.76712002,-87.57387906,9,2,5,23600,102,ROBBERY
41.92382882,-87.69928568,0,2,8,11940,116,ROBBERY
41.78524626,-87.61574751,16,6,11,21485,116,ROBBERY
41.92718636,-87.69260841,11,6,8,10575,116,ROBBERY
41.72961825,-87.55124457,0,0,1,26319,72,ROBBERY
41.90766876,-87.73416918,0,0,1,16685,116,ROBBERY
41.79017671,-87.62397616,18,4,9,20766,15,ROBBERY
41.76862353,-87.6298552,0,0,1,23508,56,ROBBERY
41.85491245,-87.67678299,5,5,6,8794,112,ROBBERY
41.88134351,-87.7551005,23,5,12,214,112,ROBBERY
41.7424429,-87.57299004,18,4,4,25685,116,ROBBERY
41.92189345,-87.71424531,23,4,12,14312,116,ROBBERY
42.01449362,-87.69022779,20,6,6,24083,72,ROBBERY
41.86723004,-87.64148908,21,6,9,2655,120,ROBBERY
41.94511571,-87.70778282,0,0,1,14055,94,ROBBERY
42.00089748,-87.66925076,21,4,4,22670,112,ROBBERY
41.80686761,-87.59355023,10,4,9,17934,116,ROBBERY
41.76610239,-87.57353917,0,0,1,8910,103,ROBBERY
41.80334033,-87.62430778,0,0,1,18582,116,ROBBERY
41.89676934,-87.75355091,0,0,1,18982,116,ROBBERY
41.89328415,-87.67085151,0,0,1,7651,112,ROBBERY
41.76194662,-87.69173318,7,5,11,23949,116,ROBBERY
41.74459497,-87.55625156,20,0,3,11612,112,ROBBERY
41.91470034,-87.70858327,15,1,8,7868,116,ROBBERY
41.6887561,-87.6210019,0,0,1,28037,116,ROBBERY
41.91629003,-87.79664132,0,0,1,23361,112,ROBBERY
41.99003945,-87.65901997,16,0,2,5143,15,ROBBERY
41.85204192,-87.68450201,0,0,1,9979,94,ROBBERY
41.90364867,-87.64740334,0,0,1,3469,69,ROBBERY
41.78015499,-87.58468774,0,0,1,22278,116,ROBBERY
41.76390268,-87.59093569,20,5,3,23940,101,ROBBERY
41.76415189,-87.6832293,19,6,7,23851,62,ROBBERY
41.7829709,-87.61569221,0,0,1,21747,101,ROBBERY
41.873115,-87.74566497,0,0,1,18044,112,ROBBERY
41.71497887,-87.65607187,14,5,8,5871,116,ROBBERY
41.72231534,-87.65297279,0,0,1,26624,116,ROBBERY
41.95392509,-87.70736214,0,0,1,12979,57,ROBBERY
41.8689891,-87.68523751,0,0,1,10064,112,ROBBERY
41.85513677,-87.66241372,15,1,9,6346,17,ROBBERY
41.78964351,-87.6875848,0,0,1,20707,17,ROBBERY
41.91740739,-87.70579017,0,0,1,12937,113,ROBBERY
41.8407333,-87.71391628,12,4,4,14202,112,ROBBERY
41.90468595,-87.72636516,11,5,8,5703,112,ROBBERY
41.75171944,-87.56691436,11,4,6,9708,69,ROBBERY
41.79519146,-87.588147,17,6,12,6464,72,ROBBERY
41.91253519,-87.69216345,0,0,1,7468,116,ROBBERY
41.73581831,-87.62097673,0,0,1,26010,116,ROBBERY
41.84460065,-87.70045022,0,0,1,12533,116,ROBBERY
41.80782063,-87.72770219,18,4,11,16096,103,ROBBERY
41.77542973,-87.64075349,0,0,1,22781,112,ROBBERY
41.80800115,-87.66617026,0,0,1,17664,112,ROBBERY
41.77905768,-87.65084083,16,0,2,22271,116,ROBBERY
41.87867279,-87.68074061,19,3,10,9186,116,ROBBERY
41.8307578,-87.64542647,0,0,1,3393,112,ROBBERY
41.93727741,-87.72086658,0,0,1,12410,112,ROBBERY
41.9252193,-87.70112395,0,4,7,10174,116,ROBBERY
41.96092081,-87.67894977,0,0,1,16459,112,ROBBERY
41.79416849,-87.63228231,2,6,4,1343,116,ROBBERY
41.97685185,-87.65499969,19,4,2,19107,15,ROBBERY
41.9091156,-87.78769703,0,0,1,22658,112,ROBBERY
41.8679922,-87.63276497,0,0,1,4924,116,ROBBERY
41.82489241,-87.61920137,8,3,4,15157,112,ROBBERY
41.7657124,-87.5689435,0,0,1,23765,116,ROBBERY
41.8719995,-87.64148171,4,1,8,2652,116,ROBBERY
41.75971855,-87.61834106,0,0,1,24309,15,ROBBERY
41.92419457,-87.74962806,19,5,12,18334,116,ROBBERY
41.72244599,-87.57728088,15,5,11,8161,23,ROBBERY
41.69212213,-87.66134608,0,0,1,6694,69,ROBBERY
41.76520631,-87.61162354,11,0,12,23824,116,ROBBERY
41.83779421,-87.73409481,5,0,1,12489,116,ROBBERY
41.9442894,-87.7477907,0,0,1,18018,112,ROBBERY
41.81102196,-87.69306308,0,0,1,17110,112,ROBBERY
41.85289804,-87.67340834,0,0,1,9126,116,ROBBERY
41.90855286,-87.75841485,22,4,6,6578,116,ROBBERY
41.87531475,-87.72179267,0,0,1,15349,112,ROBBERY
41.93044633,-87.76005947,0,0,1,19656,116,ROBBERY
41.85575985,-87.68198304,22,2,10,9546,116,ROBBERY
41.86568027,-87.72760066,1,5,8,5312,116,ROBBERY
41.91726237,-87.71855217,0,0,1,14623,116,ROBBERY
41.89737607,-87.76791087,12,6,8,4121,116,ROBBERY
41.75118127,-87.66346069,0,5,9,24783,112,ROBBERY
41.81312861,-87.68945454,22,3,8,16877,99,ROBBERY
41.9235735,-87.79846535,0,0,1,23533,47,ROBBERY
41.89270222,-87.71257334,0,0,1,2847,102,ROBBERY
41.95289779,-87.78786051,0,0,1,22656,113,ROBBERY
41.93180968,-87.72528118,20,6,9,15616,47,ROBBERY
41.93669353,-87.73293831,0,0,1,12450,112,ROBBERY
41.87661482,-87.65103025,1,0,12,4368,116,ROBBERY
41.74432397,-87.65842755,0,0,1,25419,116,ROBBERY
41.80087822,-87.66355216,0,0,1,18823,116,ROBBERY
41.86861,-87.743731,19,5,7,17739,116,ROBBERY
41.83613565,-87.61743609,0,0,1,13173,116,ROBBERY
41.92287675,-87.70832713,0,0,1,13291,116,ROBBERY
41.90359184,-87.75090309,0,0,1,5247,116,ROBBERY
41.89499359,-87.74702178,16,4,12,18015,116,ROBBERY
41.90498887,-87.67812163,0,0,1,8871,116,ROBBERY
41.87002813,-87.70882386,0,0,1,13608,116,ROBBERY
41.9163123,-87.6992719,11,5,11,8187,116,ROBBERY
41.96710091,-87.727994,0,0,1,17580,59,ROBBERY
41.87415688,-87.74120893,0,0,1,17457,116,ROBBERY
41.87143413,-87.72536541,14,6,10,3335,112,ROBBERY
41.79395422,-87.63179691,0,0,1,20183,116,ROBBERY
41.99786786,-87.68169472,0,0,1,8802,112,ROBBERY
41.89260531,-87.61983959,1,5,5,1498,116,ROBBERY
41.85219833,-87.6743772,0,0,1,8413,94,ROBBERY
42.01603527,-87.6689277,0,0,1,6827,53,ROBBERY
41.78578484,-87.71804984,0,0,1,21231,116,ROBBERY
41.85345592,-87.72785182,13,2,1,16081,112,ROBBERY
41.72628567,-87.62071205,0,0,1,26457,116,ROBBERY
41.86818434,-87.64137232,1,2,8,2626,94,ROBBERY
41.78638882,-87.69446326,12,4,12,11845,94,ROBBERY
41.77999793,-87.62929459,21,6,11,860,69,ROBBERY
41.92467147,-87.75985762,0,0,1,10160,112,ROBBERY
41.86641507,-87.70500414,22,2,1,13009,112,ROBBERY
41.75083106,-87.59425996,0,0,1,24916,116,ROBBERY
41.88653042,-87.74435583,0,0,1,17755,94,ROBBERY
41.77980262,-87.64141405,0,0,1,2972,112,ROBBERY
41.88996148,-87.7652034,5,1,10,2369,15,ROBBERY
41.91864122,-87.75524524,0,0,1,18961,112,ROBBERY
41.88712366,-87.7541633,11,2,10,18986,56,ROBBERY
41.85417513,-87.65474486,13,5,9,8684,112,ROBBERY
41.68198895,-87.66256807,0,0,1,28213,94,ROBBERY
41.84573216,-87.7172666,0,0,1,10628,116,ROBBERY
41.75078272,-87.62581362,3,6,9,24987,56,ROBBERY
41.94025054,-87.73461039,15,1,8,13081,99,ROBBERY
41.72236293,-87.58387175,10,2,5,6925,94,ROBBERY
41.72624368,-87.66157676,0,0,1,26440,116,ROBBERY
41.87042278,-87.62413603,0,0,1,4168,89,ROBBERY
41.97328451,-87.65687994,0,0,1,4677,15,ROBBERY
41.74763003,-87.60481753,0,0,1,3585,116,ROBBERY
41.88445429,-87.6513508,15,5,3,4354,125,ROBBERY
41.86629641,-87.74476554,0,0,1,4916,116,ROBBERY
41.79812981,-87.58507268,1,5,7,6890,116,ROBBERY
41.96177961,-87.70948766,0,0,1,16805,112,ROBBERY
41.92365552,-87.64718174,0,0,1,3452,116,ROBBERY
41.80622723,-87.6697685,0,0,1,17986,116,ROBBERY
41.92366488,-87.71044703,0,0,1,9826,112,ROBBERY
41.89514268,-87.66812166,5,5,4,7311,116,ROBBERY
41.92570451,-87.70352609,0,0,1,10156,15,ROBBERY
41.65581419,-87.60152785,2,6,7,3543,116,ROBBERY
41.76090591,-87.69211374,0,0,1,11467,112,ROBBERY
41.88720495,-87.69891345,0,0,1,1533,116,ROBBERY
41.99003793,-87.65922965,7,1,2,5143,56,ROBBERY
41.90957726,-87.74986778,20,0,12,18365,103,ROBBERY
41.85429792,-87.73298642,0,0,1,16661,116,ROBBERY
41.9242483,-87.74563692,3,1,1,17742,103,ROBBERY
41.80493423,-87.6677939,6,5,12,7566,116,ROBBERY
41.88136236,-87.6473443,0,0,1,279,113,ROBBERY
41.94744646,-87.66886843,0,0,1,14363,69,ROBBERY
41.87339296,-87.64092327,0,0,1,3290,56,ROBBERY
41.68547466,-87.60796468,0,0,1,2693,15,ROBBERY
41.82995176,-87.66555344,0,0,1,14133,69,ROBBERY
41.90840877,-87.67438723,0,0,1,6127,112,ROBBERY
41.93914681,-87.72303928,2,6,7,15288,116,ROBBERY
41.68095059,-87.53965125,0,0,1,13695,72,ROBBERY
41.93265328,-87.65308675,22,3,7,4299,117,ROBBERY
41.94182023,-87.64776258,5,5,4,3448,112,ROBBERY
41.86641507,-87.70500414,0,0,1,13009,116,ROBBERY
42.01087223,-87.67013683,12,4,5,23554,116,ROBBERY
41.75044874,-87.64767716,23,2,10,25025,99,ROBBERY
41.88562139,-87.65010079,0,0,1,4331,112,ROBBERY
41.83765093,-87.6462664,0,0,1,12827,112,ROBBERY
41.89426899,-87.67700446,0,0,1,3196,24,ROBBERY
41.80082022,-87.66963358,0,0,1,18929,116,ROBBERY
41.84421821,-87.72723428,13,6,2,15824,116,ROBBERY
41.88869496,-87.71245055,0,0,1,2046,112,ROBBERY
41.72945084,-87.55124294,0,0,1,26319,116,ROBBERY
41.88649329,-87.70024257,0,0,1,12251,116,ROBBERY
41.87406209,-87.62598674,0,0,1,2913,103,ROBBERY
41.93622416,-87.6476608,0,0,1,12012,112,ROBBERY
41.77296245,-87.68347028,0,0,1,23003,116,ROBBERY
41.80625394,-87.6649083,20,1,7,17900,23,ROBBERY
41.8756606,-87.62710004,0,0,1,120,15,ROBBERY
41.96633517,-87.84880331,15,6,12,26134,116,ROBBERY
41.91482077,-87.6483786,4,4,4,7790,112,ROBBERY
41.91798038,-87.6972125,0,0,1,8555,47,ROBBERY
41.78333857,-87.59789064,0,0,1,21845,116,ROBBERY
42.01186889,-87.67451632,0,0,1,23712,116,ROBBERY
41.75137515,-87.55895132,0,0,1,24997,116,ROBBERY
41.80537165,-87.74065067,21,4,4,17937,112,ROBBERY
41.80750651,-87.68571452,23,5,1,10304,112,ROBBERY
41.83775401,-87.71460922,5,0,11,12465,116,ROBBERY
41.79946141,-87.59620632,0,0,1,5167,23,ROBBERY
41.88190335,-87.70495525,0,0,1,13020,116,ROBBERY
41.85771557,-87.67173632,0,0,1,7980,116,ROBBERY
41.81789964,-87.72393136,0,0,1,16060,45,ROBBERY
41.98358955,-87.71132714,0,0,1,20349,15,ROBBERY
41.83838894,-87.62012289,0,0,1,1421,116,ROBBERY
